Activity SubjectID Means
WALKING_UPSTAIRS 2 -0.762820240449202
WALKING_UPSTAIRS 2 -0.0309824871713436
WALKING_UPSTAIRS 2 -0.0747194855994359
WALKING_UPSTAIRS 2 0.088357304227173
WALKING_UPSTAIRS 2 -0.721192598029789
WALKING_UPSTAIRS 2 -0.682653506899942
WALKING_UPSTAIRS 2 -0.653665674372188
WALKING_UPSTAIRS 2 -0.0967092754729682
WALKING_UPSTAIRS 2 -0.0423181079782632
WALKING_UPSTAIRS 2 -0.0548303497968374
WALKING_UPSTAIRS 2 -0.731348533131935
WALKING_UPSTAIRS 2 -0.786062320321895
WALKING_UPSTAIRS 2 -0.739932395222129
WALKING_UPSTAIRS 2 -0.54822165976717
WALKING_UPSTAIRS 2 -0.591225327146546
WALKING_UPSTAIRS 2 -0.54822165976717
WALKING_UPSTAIRS 2 -0.591225327146546
WALKING_UPSTAIRS 2 -0.649417950650692
WALKING_UPSTAIRS 2 -0.627762945785391
WALKING_UPSTAIRS 2 -0.60524856977632
WALKING_UPSTAIRS 2 -0.662533062898382
WALKING_UPSTAIRS 2 -0.762137610987416
WALKING_UPSTAIRS 2 -0.77799317279698
WALKING_UPSTAIRS 2 -0.622761658493734
WALKING_UPSTAIRS 2 -0.53749328145871
WALKING_UPSTAIRS 2 -0.665033506271952
WALKING_UPSTAIRS 2 -0.603356276555826
WALKING_UPSTAIRS 2 -0.528420009576204
WALKING_UPSTAIRS 2 -0.617874813333395
WALKING_UPSTAIRS 2 -0.656713524546605
WALKING_UPSTAIRS 2 -0.628961179980356
WALKING_UPSTAIRS 2 -0.743608246170053
WALKING_UPSTAIRS 2 -0.654979816705833
WALKING_UPSTAIRS 2 -0.612243590244114
WALKING_UPSTAIRS 2 -0.780928428167213
WALKING_UPSTAIRS 2 -0.672094306818974
WALKING_UPSTAIRS 2 -0.70621663959074
WALKING_UPSTAIRS 2 -0.644192752866115
WALKING_UPSTAIRS 2 -0.738594816501343
WALKING_UPSTAIRS 2 -0.674226934551517
WALKING_UPSTAIRS 2 -0.690446312501126
WALKING_UPSTAIRS 2 -0.585962696268539
WALKING_UPSTAIRS 2 -0.659531216655476
WALKING_UPSTAIRS 2 -0.620789916331592
WALKING_UPSTAIRS 2 -0.640076803144351
WALKING_UPSTAIRS 2 -0.697411069729937
WALKING_UPSTAIRS 2 -0.699976372277643
WALKING_UPSTAIRS 2 -0.779767633083527
WALKING_UPSTAIRS 2 -0.792190209274884
WALKING_UPSTAIRS 3 0.274347260646063
WALKING_UPSTAIRS 3 -0.0177434918458972
WALKING_UPSTAIRS 3 -0.108925032737064
WALKING_UPSTAIRS 3 -0.607783818968688
WALKING_UPSTAIRS 3 -0.510191378479501
WALKING_UPSTAIRS 3 -0.61306429934125
WALKING_UPSTAIRS 3 0.669226222373046
WALKING_UPSTAIRS 3 0.00403879092060517
WALKING_UPSTAIRS 3 0.0921508600211059
WALKING_UPSTAIRS 3 -0.965207115039421
WALKING_UPSTAIRS 3 -0.95440802665318
WALKING_UPSTAIRS 3 -0.938900969424022
WALKING_UPSTAIRS 3 0.0789381220355816
WALKING_UPSTAIRS 3 0.0079481069090025
WALKING_UPSTAIRS 3 -0.00467469823628666
WALKING_UPSTAIRS 3 -0.63978102073413
WALKING_UPSTAIRS 3 -0.607971599340832
WALKING_UPSTAIRS 3 -0.762820240449202
WALKING_UPSTAIRS 3 -0.0309824871713436
WALKING_UPSTAIRS 3 -0.0747194855994359
WALKING_UPSTAIRS 3 0.088357304227173
WALKING_UPSTAIRS 3 -0.721192598029789
WALKING_UPSTAIRS 3 -0.682653506899942
WALKING_UPSTAIRS 3 -0.653665674372188
WALKING_UPSTAIRS 3 -0.0967092754729682
WALKING_UPSTAIRS 3 -0.0423181079782632
WALKING_UPSTAIRS 3 -0.0548303497968374
WALKING_UPSTAIRS 3 -0.731348533131935
WALKING_UPSTAIRS 3 -0.786062320321895
WALKING_UPSTAIRS 3 -0.739932395222129
WALKING_UPSTAIRS 3 -0.54822165976717
WALKING_UPSTAIRS 3 -0.591225327146546
WALKING_UPSTAIRS 3 -0.54822165976717
WALKING_UPSTAIRS 3 -0.591225327146546
WALKING_UPSTAIRS 3 -0.649417950650692
WALKING_UPSTAIRS 3 -0.627762945785391
WALKING_UPSTAIRS 3 -0.60524856977632
WALKING_UPSTAIRS 3 -0.662533062898382
WALKING_UPSTAIRS 3 -0.762137610987416
WALKING_UPSTAIRS 3 -0.77799317279698
WALKING_UPSTAIRS 3 -0.622761658493734
WALKING_UPSTAIRS 3 -0.53749328145871
WALKING_UPSTAIRS 3 -0.665033506271952
WALKING_UPSTAIRS 3 -0.603356276555826
WALKING_UPSTAIRS 3 -0.528420009576204
WALKING_UPSTAIRS 3 -0.617874813333395
WALKING_UPSTAIRS 3 -0.656713524546605
WALKING_UPSTAIRS 3 -0.628961179980356
WALKING_UPSTAIRS 3 -0.743608246170053
WALKING_UPSTAIRS 3 -0.654979816705833
WALKING_UPSTAIRS 3 -0.612243590244114
WALKING_UPSTAIRS 3 -0.780928428167213
WALKING_UPSTAIRS 3 -0.672094306818974
WALKING_UPSTAIRS 3 -0.70621663959074
WALKING_UPSTAIRS 3 -0.644192752866115
WALKING_UPSTAIRS 3 -0.738594816501343
WALKING_UPSTAIRS 3 -0.674226934551517
WALKING_UPSTAIRS 3 -0.690446312501126
WALKING_UPSTAIRS 3 -0.585962696268539
WALKING_UPSTAIRS 3 -0.659531216655476
WALKING_UPSTAIRS 3 -0.620789916331592
WALKING_UPSTAIRS 3 -0.640076803144351
WALKING_UPSTAIRS 3 -0.697411069729937
WALKING_UPSTAIRS 3 -0.699976372277643
WALKING_UPSTAIRS 3 -0.779767633083527
WALKING_UPSTAIRS 3 -0.792190209274884
WALKING_UPSTAIRS 4 0.274347260646063
WALKING_UPSTAIRS 4 -0.0177434918458972
WALKING_UPSTAIRS 4 -0.108925032737064
WALKING_UPSTAIRS 4 -0.607783818968688
WALKING_UPSTAIRS 4 -0.510191378479501
WALKING_UPSTAIRS 4 -0.61306429934125
WALKING_UPSTAIRS 4 0.669226222373046
WALKING_UPSTAIRS 4 0.00403879092060517
WALKING_UPSTAIRS 4 0.0921508600211059
WALKING_UPSTAIRS 4 -0.965207115039421
WALKING_UPSTAIRS 4 -0.95440802665318
WALKING_UPSTAIRS 4 -0.938900969424022
WALKING_UPSTAIRS 4 0.0789381220355816
WALKING_UPSTAIRS 4 0.0079481069090025
WALKING_UPSTAIRS 4 -0.00467469823628666
WALKING_UPSTAIRS 4 -0.63978102073413
WALKING_UPSTAIRS 4 -0.607971599340832
WALKING_UPSTAIRS 4 -0.762820240449202
WALKING_UPSTAIRS 4 -0.0309824871713436
WALKING_UPSTAIRS 4 -0.0747194855994359
WALKING_UPSTAIRS 4 0.088357304227173
WALKING_UPSTAIRS 4 -0.721192598029789
WALKING_UPSTAIRS 4 -0.682653506899942
WALKING_UPSTAIRS 4 -0.653665674372188
WALKING_UPSTAIRS 4 -0.0967092754729682
WALKING_UPSTAIRS 4 -0.0423181079782632
WALKING_UPSTAIRS 4 -0.0548303497968374
WALKING_UPSTAIRS 4 -0.731348533131935
WALKING_UPSTAIRS 4 -0.786062320321895
WALKING_UPSTAIRS 4 -0.739932395222129
WALKING_UPSTAIRS 4 -0.54822165976717
WALKING_UPSTAIRS 4 -0.591225327146546
WALKING_UPSTAIRS 4 -0.54822165976717
WALKING_UPSTAIRS 4 -0.591225327146546
WALKING_UPSTAIRS 4 -0.649417950650692
WALKING_UPSTAIRS 4 -0.627762945785391
WALKING_UPSTAIRS 4 -0.60524856977632
WALKING_UPSTAIRS 4 -0.662533062898382
WALKING_UPSTAIRS 4 -0.762137610987416
WALKING_UPSTAIRS 4 -0.77799317279698
WALKING_UPSTAIRS 4 -0.622761658493734
WALKING_UPSTAIRS 4 -0.53749328145871
WALKING_UPSTAIRS 4 -0.665033506271952
WALKING_UPSTAIRS 4 -0.603356276555826
WALKING_UPSTAIRS 4 -0.528420009576204
WALKING_UPSTAIRS 4 -0.617874813333395
WALKING_UPSTAIRS 4 -0.656713524546605
WALKING_UPSTAIRS 4 -0.628961179980356
WALKING_UPSTAIRS 4 -0.743608246170053
WALKING_UPSTAIRS 4 -0.654979816705833
WALKING_UPSTAIRS 4 -0.612243590244114
WALKING_UPSTAIRS 4 -0.780928428167213
WALKING_UPSTAIRS 4 -0.672094306818974
WALKING_UPSTAIRS 4 -0.70621663959074
WALKING_UPSTAIRS 4 -0.644192752866115
WALKING_UPSTAIRS 4 -0.738594816501343
WALKING_UPSTAIRS 4 -0.674226934551517
WALKING_UPSTAIRS 4 -0.690446312501126
WALKING_UPSTAIRS 4 -0.585962696268539
WALKING_UPSTAIRS 4 -0.659531216655476
WALKING_UPSTAIRS 4 -0.620789916331592
WALKING_UPSTAIRS 4 -0.640076803144351
WALKING_UPSTAIRS 4 -0.697411069729937
WALKING_UPSTAIRS 4 -0.699976372277643
WALKING_UPSTAIRS 4 -0.779767633083527
WALKING_UPSTAIRS 4 -0.792190209274884
WALKING_UPSTAIRS 5 0.274347260646063
WALKING_UPSTAIRS 5 -0.0177434918458972
WALKING_UPSTAIRS 5 -0.108925032737064
WALKING_UPSTAIRS 5 -0.607783818968688
WALKING_UPSTAIRS 5 -0.510191378479501
WALKING_UPSTAIRS 5 -0.61306429934125
WALKING_UPSTAIRS 5 0.669226222373046
WALKING_UPSTAIRS 5 0.00403879092060517
WALKING_UPSTAIRS 5 0.0921508600211059
WALKING_UPSTAIRS 5 -0.965207115039421
WALKING_UPSTAIRS 5 -0.95440802665318
WALKING_UPSTAIRS 5 -0.938900969424022
WALKING_UPSTAIRS 5 0.0789381220355816
WALKING_UPSTAIRS 5 0.0079481069090025
WALKING_UPSTAIRS 5 -0.00467469823628666
WALKING_UPSTAIRS 5 -0.63978102073413
WALKING_UPSTAIRS 5 -0.607971599340832
WALKING_UPSTAIRS 5 -0.762820240449202
WALKING_UPSTAIRS 5 -0.0309824871713436
WALKING_UPSTAIRS 5 -0.0747194855994359
WALKING_UPSTAIRS 5 0.088357304227173
WALKING_UPSTAIRS 5 -0.721192598029789
WALKING_UPSTAIRS 5 -0.682653506899942
WALKING_UPSTAIRS 5 -0.653665674372188
WALKING_UPSTAIRS 5 -0.0967092754729682
WALKING_UPSTAIRS 5 -0.0423181079782632
WALKING_UPSTAIRS 5 -0.0548303497968374
WALKING_UPSTAIRS 5 -0.731348533131935
WALKING_UPSTAIRS 5 -0.786062320321895
WALKING_UPSTAIRS 5 -0.739932395222129
WALKING_UPSTAIRS 5 -0.54822165976717
WALKING_UPSTAIRS 5 -0.591225327146546
WALKING_UPSTAIRS 5 -0.54822165976717
WALKING_UPSTAIRS 5 -0.591225327146546
WALKING_UPSTAIRS 5 -0.649417950650692
WALKING_UPSTAIRS 5 -0.627762945785391
WALKING_UPSTAIRS 5 -0.60524856977632
WALKING_UPSTAIRS 5 -0.662533062898382
WALKING_UPSTAIRS 5 -0.762137610987416
WALKING_UPSTAIRS 5 -0.77799317279698
WALKING_UPSTAIRS 5 -0.622761658493734
WALKING_UPSTAIRS 5 -0.53749328145871
WALKING_UPSTAIRS 5 -0.665033506271952
WALKING_UPSTAIRS 5 -0.603356276555826
WALKING_UPSTAIRS 5 -0.528420009576204
WALKING_UPSTAIRS 5 -0.617874813333395
WALKING_UPSTAIRS 5 -0.656713524546605
WALKING_UPSTAIRS 5 -0.628961179980356
WALKING_UPSTAIRS 5 -0.743608246170053
WALKING_UPSTAIRS 5 -0.654979816705833
WALKING_UPSTAIRS 5 -0.612243590244114
WALKING_UPSTAIRS 5 -0.780928428167213
WALKING_UPSTAIRS 5 -0.672094306818974
WALKING_UPSTAIRS 5 -0.70621663959074
WALKING_UPSTAIRS 5 -0.644192752866115
WALKING_UPSTAIRS 5 -0.738594816501343
WALKING_UPSTAIRS 5 -0.674226934551517
WALKING_UPSTAIRS 5 -0.690446312501126
WALKING_UPSTAIRS 5 -0.585962696268539
WALKING_UPSTAIRS 5 -0.659531216655476
WALKING_UPSTAIRS 5 -0.620789916331592
WALKING_UPSTAIRS 5 -0.640076803144351
WALKING_UPSTAIRS 5 -0.697411069729937
WALKING_UPSTAIRS 5 -0.699976372277643
WALKING_UPSTAIRS 5 -0.779767633083527
WALKING_UPSTAIRS 5 -0.792190209274884
WALKING_UPSTAIRS 6 0.274347260646063
WALKING_UPSTAIRS 6 -0.0177434918458972
WALKING_UPSTAIRS 6 -0.108925032737064
WALKING_UPSTAIRS 6 -0.607783818968688
WALKING_UPSTAIRS 6 -0.510191378479501
WALKING_UPSTAIRS 6 -0.61306429934125
WALKING_UPSTAIRS 6 0.669226222373046
WALKING_UPSTAIRS 6 0.00403879092060517
WALKING_UPSTAIRS 6 0.0921508600211059
WALKING_UPSTAIRS 6 -0.965207115039421
WALKING_UPSTAIRS 6 -0.95440802665318
WALKING_UPSTAIRS 6 -0.938900969424022
WALKING_UPSTAIRS 6 0.0789381220355816
WALKING_UPSTAIRS 6 0.0079481069090025
WALKING_UPSTAIRS 6 -0.00467469823628666
WALKING_UPSTAIRS 6 -0.63978102073413
WALKING_UPSTAIRS 6 -0.607971599340832
WALKING_UPSTAIRS 6 -0.762820240449202
WALKING_UPSTAIRS 6 -0.0309824871713436
WALKING_UPSTAIRS 6 -0.0747194855994359
WALKING_UPSTAIRS 6 0.088357304227173
WALKING_UPSTAIRS 6 -0.721192598029789
WALKING_UPSTAIRS 6 -0.682653506899942
WALKING_UPSTAIRS 6 -0.653665674372188
WALKING_UPSTAIRS 6 -0.0967092754729682
WALKING_UPSTAIRS 6 -0.0423181079782632
WALKING_UPSTAIRS 6 -0.0548303497968374
WALKING_UPSTAIRS 6 -0.731348533131935
WALKING_UPSTAIRS 6 -0.786062320321895
WALKING_UPSTAIRS 6 -0.739932395222129
WALKING_UPSTAIRS 6 -0.54822165976717
WALKING_UPSTAIRS 6 -0.591225327146546
WALKING_UPSTAIRS 6 -0.54822165976717
WALKING_UPSTAIRS 6 -0.591225327146546
WALKING_UPSTAIRS 6 -0.649417950650692
WALKING_UPSTAIRS 6 -0.627762945785391
WALKING_UPSTAIRS 6 -0.60524856977632
WALKING_UPSTAIRS 6 -0.662533062898382
WALKING_UPSTAIRS 6 -0.762137610987416
WALKING_UPSTAIRS 6 -0.77799317279698
WALKING_UPSTAIRS 6 -0.622761658493734
WALKING_UPSTAIRS 6 -0.53749328145871
WALKING_UPSTAIRS 6 -0.665033506271952
WALKING_UPSTAIRS 6 -0.603356276555826
WALKING_UPSTAIRS 6 -0.528420009576204
WALKING_UPSTAIRS 6 -0.617874813333395
WALKING_UPSTAIRS 6 -0.656713524546605
WALKING_UPSTAIRS 6 -0.628961179980356
WALKING_UPSTAIRS 6 -0.743608246170053
WALKING_UPSTAIRS 6 -0.654979816705833
WALKING_UPSTAIRS 6 -0.612243590244114
WALKING_UPSTAIRS 6 -0.780928428167213
WALKING_UPSTAIRS 6 -0.672094306818974
WALKING_UPSTAIRS 6 -0.70621663959074
WALKING_UPSTAIRS 6 -0.644192752866115
WALKING_UPSTAIRS 6 -0.738594816501343
WALKING_UPSTAIRS 6 -0.674226934551517
WALKING_UPSTAIRS 6 -0.690446312501126
WALKING_UPSTAIRS 6 -0.585962696268539
WALKING_UPSTAIRS 6 -0.659531216655476
WALKING_UPSTAIRS 6 -0.620789916331592
WALKING_UPSTAIRS 6 -0.640076803144351
WALKING_UPSTAIRS 6 -0.697411069729937
WALKING_UPSTAIRS 6 -0.699976372277643
WALKING_UPSTAIRS 6 -0.779767633083527
WALKING_UPSTAIRS 6 -0.792190209274884
WALKING_UPSTAIRS 7 0.274347260646063
WALKING_UPSTAIRS 7 -0.0177434918458972
WALKING_UPSTAIRS 7 -0.108925032737064
WALKING_UPSTAIRS 7 -0.607783818968688
WALKING_UPSTAIRS 7 -0.510191378479501
WALKING_UPSTAIRS 7 -0.61306429934125
WALKING_UPSTAIRS 7 0.669226222373046
WALKING_UPSTAIRS 7 0.00403879092060517
WALKING_UPSTAIRS 7 0.0921508600211059
WALKING_UPSTAIRS 7 -0.965207115039421
WALKING_UPSTAIRS 7 -0.95440802665318
WALKING_UPSTAIRS 7 -0.938900969424022
WALKING_UPSTAIRS 7 0.0789381220355816
WALKING_UPSTAIRS 7 0.0079481069090025
WALKING_UPSTAIRS 7 -0.00467469823628666
WALKING_UPSTAIRS 7 -0.63978102073413
WALKING_UPSTAIRS 7 -0.607971599340832
WALKING_UPSTAIRS 7 -0.762820240449202
WALKING_UPSTAIRS 7 -0.0309824871713436
WALKING_UPSTAIRS 7 -0.0747194855994359
WALKING_UPSTAIRS 7 0.088357304227173
WALKING_UPSTAIRS 7 -0.721192598029789
WALKING_UPSTAIRS 7 -0.682653506899942
WALKING_UPSTAIRS 7 -0.653665674372188
WALKING_UPSTAIRS 7 -0.0967092754729682
WALKING_UPSTAIRS 7 -0.0423181079782632
WALKING_UPSTAIRS 7 -0.0548303497968374
WALKING_UPSTAIRS 7 -0.731348533131935
WALKING_UPSTAIRS 7 -0.786062320321895
WALKING_UPSTAIRS 7 -0.739932395222129
WALKING_UPSTAIRS 7 -0.54822165976717
WALKING_UPSTAIRS 7 -0.591225327146546
WALKING_UPSTAIRS 7 -0.54822165976717
WALKING_UPSTAIRS 7 -0.591225327146546
WALKING_UPSTAIRS 7 -0.649417950650692
WALKING_UPSTAIRS 7 -0.627762945785391
WALKING_UPSTAIRS 7 -0.60524856977632
WALKING_UPSTAIRS 7 -0.662533062898382
WALKING_UPSTAIRS 7 -0.762137610987416
WALKING_UPSTAIRS 7 -0.77799317279698
WALKING_UPSTAIRS 7 -0.622761658493734
WALKING_UPSTAIRS 7 -0.53749328145871
WALKING_UPSTAIRS 7 -0.665033506271952
WALKING_UPSTAIRS 7 -0.603356276555826
WALKING_UPSTAIRS 7 -0.528420009576204
WALKING_UPSTAIRS 7 -0.617874813333395
WALKING_UPSTAIRS 7 -0.656713524546605
WALKING_UPSTAIRS 7 -0.628961179980356
WALKING_UPSTAIRS 7 -0.743608246170053
WALKING_UPSTAIRS 7 -0.654979816705833
WALKING_UPSTAIRS 7 -0.612243590244114
WALKING_UPSTAIRS 7 -0.780928428167213
WALKING_UPSTAIRS 7 -0.672094306818974
WALKING_UPSTAIRS 7 -0.70621663959074
WALKING_UPSTAIRS 7 -0.644192752866115
WALKING_UPSTAIRS 7 -0.738594816501343
WALKING_UPSTAIRS 7 -0.674226934551517
WALKING_UPSTAIRS 7 -0.690446312501126
WALKING_UPSTAIRS 7 -0.585962696268539
WALKING_UPSTAIRS 7 -0.659531216655476
WALKING_UPSTAIRS 7 -0.620789916331592
WALKING_UPSTAIRS 7 -0.640076803144351
WALKING_UPSTAIRS 7 -0.697411069729937
WALKING_UPSTAIRS 7 -0.699976372277643
WALKING_UPSTAIRS 7 -0.779767633083527
WALKING_UPSTAIRS 7 -0.792190209274884
WALKING_UPSTAIRS 8 0.274347260646063
WALKING_UPSTAIRS 8 -0.0177434918458972
WALKING_UPSTAIRS 8 -0.108925032737064
WALKING_UPSTAIRS 8 -0.607783818968688
WALKING_UPSTAIRS 8 -0.510191378479501
WALKING_UPSTAIRS 8 -0.61306429934125
WALKING_UPSTAIRS 8 0.669226222373046
WALKING_UPSTAIRS 8 0.00403879092060517
WALKING_UPSTAIRS 8 0.0921508600211059
WALKING_UPSTAIRS 8 -0.965207115039421
WALKING_UPSTAIRS 8 -0.95440802665318
WALKING_UPSTAIRS 8 -0.938900969424022
WALKING_UPSTAIRS 8 0.0789381220355816
WALKING_UPSTAIRS 8 0.0079481069090025
WALKING_UPSTAIRS 8 -0.00467469823628666
WALKING_UPSTAIRS 8 -0.63978102073413
WALKING_UPSTAIRS 8 -0.607971599340832
WALKING_UPSTAIRS 8 -0.762820240449202
WALKING_UPSTAIRS 8 -0.0309824871713436
WALKING_UPSTAIRS 8 -0.0747194855994359
WALKING_UPSTAIRS 8 0.088357304227173
WALKING_UPSTAIRS 8 -0.721192598029789
WALKING_UPSTAIRS 8 -0.682653506899942
WALKING_UPSTAIRS 8 -0.653665674372188
WALKING_UPSTAIRS 8 -0.0967092754729682
WALKING_UPSTAIRS 8 -0.0423181079782632
WALKING_UPSTAIRS 8 -0.0548303497968374
WALKING_UPSTAIRS 8 -0.731348533131935
WALKING_UPSTAIRS 8 -0.786062320321895
WALKING_UPSTAIRS 8 -0.739932395222129
WALKING_UPSTAIRS 8 -0.54822165976717
WALKING_UPSTAIRS 8 -0.591225327146546
WALKING_UPSTAIRS 8 -0.54822165976717
WALKING_UPSTAIRS 8 -0.591225327146546
WALKING_UPSTAIRS 8 -0.649417950650692
WALKING_UPSTAIRS 8 -0.627762945785391
WALKING_UPSTAIRS 8 -0.60524856977632
WALKING_UPSTAIRS 8 -0.662533062898382
WALKING_UPSTAIRS 8 -0.762137610987416
WALKING_UPSTAIRS 8 -0.77799317279698
WALKING_UPSTAIRS 8 -0.622761658493734
WALKING_UPSTAIRS 8 -0.53749328145871
WALKING_UPSTAIRS 8 -0.665033506271952
WALKING_UPSTAIRS 8 -0.603356276555826
WALKING_UPSTAIRS 8 -0.528420009576204
WALKING_UPSTAIRS 8 -0.617874813333395
WALKING_UPSTAIRS 8 -0.656713524546605
WALKING_UPSTAIRS 8 -0.628961179980356
WALKING_UPSTAIRS 8 -0.743608246170053
WALKING_UPSTAIRS 8 -0.654979816705833
WALKING_UPSTAIRS 8 -0.612243590244114
WALKING_UPSTAIRS 8 -0.780928428167213
WALKING_UPSTAIRS 8 -0.672094306818974
WALKING_UPSTAIRS 8 -0.70621663959074
WALKING_UPSTAIRS 8 -0.644192752866115
WALKING_UPSTAIRS 8 -0.738594816501343
WALKING_UPSTAIRS 8 -0.674226934551517
WALKING_UPSTAIRS 8 -0.690446312501126
WALKING_UPSTAIRS 8 -0.585962696268539
WALKING_UPSTAIRS 8 -0.659531216655476
WALKING_UPSTAIRS 8 -0.620789916331592
WALKING_UPSTAIRS 8 -0.640076803144351
WALKING_UPSTAIRS 8 -0.697411069729937
WALKING_UPSTAIRS 8 -0.699976372277643
WALKING_UPSTAIRS 8 -0.779767633083527
WALKING_UPSTAIRS 8 -0.792190209274884
WALKING_UPSTAIRS 9 0.274347260646063
WALKING_UPSTAIRS 9 -0.0177434918458972
WALKING_UPSTAIRS 9 -0.108925032737064
WALKING_UPSTAIRS 9 -0.607783818968688
WALKING_UPSTAIRS 9 -0.510191378479501
WALKING_UPSTAIRS 9 -0.61306429934125
WALKING_UPSTAIRS 9 0.669226222373046
WALKING_UPSTAIRS 9 0.00403879092060517
WALKING_UPSTAIRS 9 0.0921508600211059
WALKING_UPSTAIRS 9 -0.965207115039421
WALKING_UPSTAIRS 9 -0.95440802665318
WALKING_UPSTAIRS 9 -0.938900969424022
WALKING_UPSTAIRS 9 0.0789381220355816
WALKING_UPSTAIRS 9 0.0079481069090025
WALKING_UPSTAIRS 9 -0.00467469823628666
WALKING_UPSTAIRS 9 -0.63978102073413
WALKING_UPSTAIRS 9 -0.607971599340832
WALKING_UPSTAIRS 9 -0.762820240449202
WALKING_UPSTAIRS 9 -0.0309824871713436
WALKING_UPSTAIRS 9 -0.0747194855994359
WALKING_UPSTAIRS 9 0.088357304227173
WALKING_UPSTAIRS 9 -0.721192598029789
WALKING_UPSTAIRS 9 -0.682653506899942
WALKING_UPSTAIRS 9 -0.653665674372188
WALKING_UPSTAIRS 9 -0.0967092754729682
WALKING_UPSTAIRS 9 -0.0423181079782632
WALKING_UPSTAIRS 9 -0.0548303497968374
WALKING_UPSTAIRS 9 -0.731348533131935
WALKING_UPSTAIRS 9 -0.786062320321895
WALKING_UPSTAIRS 9 -0.739932395222129
WALKING_UPSTAIRS 9 -0.54822165976717
WALKING_UPSTAIRS 9 -0.591225327146546
WALKING_UPSTAIRS 9 -0.54822165976717
WALKING_UPSTAIRS 9 -0.591225327146546
WALKING_UPSTAIRS 9 -0.649417950650692
WALKING_UPSTAIRS 9 -0.627762945785391
WALKING_UPSTAIRS 9 -0.60524856977632
WALKING_UPSTAIRS 9 -0.662533062898382
WALKING_UPSTAIRS 9 -0.762137610987416
WALKING_UPSTAIRS 9 -0.77799317279698
WALKING_UPSTAIRS 9 -0.622761658493734
WALKING_UPSTAIRS 9 -0.53749328145871
WALKING_UPSTAIRS 9 -0.665033506271952
WALKING_UPSTAIRS 9 -0.603356276555826
WALKING_UPSTAIRS 9 -0.528420009576204
WALKING_UPSTAIRS 9 -0.617874813333395
WALKING_UPSTAIRS 9 -0.656713524546605
WALKING_UPSTAIRS 9 -0.628961179980356
WALKING_UPSTAIRS 9 -0.743608246170053
WALKING_UPSTAIRS 9 -0.654979816705833
WALKING_UPSTAIRS 9 -0.612243590244114
WALKING_UPSTAIRS 9 -0.780928428167213
WALKING_UPSTAIRS 9 -0.672094306818974
WALKING_UPSTAIRS 9 -0.70621663959074
WALKING_UPSTAIRS 9 -0.644192752866115
WALKING_UPSTAIRS 9 -0.738594816501343
WALKING_UPSTAIRS 9 -0.674226934551517
WALKING_UPSTAIRS 9 -0.690446312501126
WALKING_UPSTAIRS 9 -0.585962696268539
WALKING_UPSTAIRS 9 -0.659531216655476
WALKING_UPSTAIRS 9 -0.620789916331592
WALKING_UPSTAIRS 9 -0.640076803144351
WALKING_UPSTAIRS 9 -0.697411069729937
WALKING_UPSTAIRS 9 -0.699976372277643
WALKING_UPSTAIRS 9 -0.779767633083527
WALKING_UPSTAIRS 9 -0.792190209274884
WALKING_UPSTAIRS 10 0.274347260646063
WALKING_UPSTAIRS 10 -0.0177434918458972
WALKING_UPSTAIRS 10 -0.108925032737064
WALKING_UPSTAIRS 10 -0.607783818968688
WALKING_UPSTAIRS 10 -0.510191378479501
WALKING_UPSTAIRS 10 -0.61306429934125
WALKING_UPSTAIRS 10 0.669226222373046
WALKING_UPSTAIRS 10 0.00403879092060517
WALKING_UPSTAIRS 10 0.0921508600211059
WALKING_UPSTAIRS 10 -0.965207115039421
WALKING_UPSTAIRS 10 -0.95440802665318
WALKING_UPSTAIRS 10 -0.938900969424022
WALKING_UPSTAIRS 10 0.0789381220355816
WALKING_UPSTAIRS 10 0.0079481069090025
WALKING_UPSTAIRS 10 -0.00467469823628666
WALKING_UPSTAIRS 10 -0.63978102073413
WALKING_UPSTAIRS 10 -0.607971599340832
WALKING_UPSTAIRS 10 -0.762820240449202
WALKING_UPSTAIRS 10 -0.0309824871713436
WALKING_UPSTAIRS 10 -0.0747194855994359
WALKING_UPSTAIRS 10 0.088357304227173
WALKING_UPSTAIRS 10 -0.721192598029789
WALKING_UPSTAIRS 10 -0.682653506899942
WALKING_UPSTAIRS 10 -0.653665674372188
WALKING_UPSTAIRS 10 -0.0967092754729682
WALKING_UPSTAIRS 10 -0.0423181079782632
WALKING_UPSTAIRS 10 -0.0548303497968374
WALKING_UPSTAIRS 10 -0.731348533131935
WALKING_UPSTAIRS 10 -0.786062320321895
WALKING_UPSTAIRS 10 -0.739932395222129
WALKING_UPSTAIRS 10 -0.54822165976717
WALKING_UPSTAIRS 10 -0.591225327146546
WALKING_UPSTAIRS 10 -0.54822165976717
WALKING_UPSTAIRS 10 -0.591225327146546
WALKING_UPSTAIRS 10 -0.649417950650692
WALKING_UPSTAIRS 10 -0.627762945785391
WALKING_UPSTAIRS 10 -0.60524856977632
WALKING_UPSTAIRS 10 -0.662533062898382
WALKING_UPSTAIRS 10 -0.762137610987416
WALKING_UPSTAIRS 10 -0.77799317279698
WALKING_UPSTAIRS 10 -0.622761658493734
WALKING_UPSTAIRS 10 -0.53749328145871
WALKING_UPSTAIRS 10 -0.665033506271952
WALKING_UPSTAIRS 10 -0.603356276555826
WALKING_UPSTAIRS 10 -0.528420009576204
WALKING_UPSTAIRS 10 -0.617874813333395
WALKING_UPSTAIRS 10 -0.656713524546605
